"Participant","Condition","Condition_name","SOA","Repetitions","Count","Relative"
5,2,"probe 60 deg orientation contrast",-100,30,30,1
5,2,"probe 60 deg orientation contrast",-50,30,29,0.966666666666667
5,2,"probe 60 deg orientation contrast",0,60,31,0.516666666666667
5,2,"probe 60 deg orientation contrast",50,30,7,0.233333333333333
5,2,"probe 60 deg orientation contrast",100,30,1,0.0333333333333333
5,3,"probe 90 deg orientation contrast",-100,30,30,1
5,3,"probe 90 deg orientation contrast",-50,30,30,1
5,3,"probe 90 deg orientation contrast",0,60,40,0.666666666666667
5,3,"probe 90 deg orientation contrast",50,30,6,0.2
5,3,"probe 90 deg orientation contrast",100,30,0,0
6,0,"probe 0 deg orientation contrast (neutral)",-100,15,15,1
6,0,"probe 0 deg orientation contrast (neutral)",-50,15,13,0.866666666666667
6,0,"probe 0 deg orientation contrast (neutral)",0,30,15,0.5
6,0,"probe 0 deg orientation contrast (neutral)",50,15,0,0
6,0,"probe 0 deg orientation contrast (neutral)",100,15,0,0
6,1,"probe 30 deg orientation contrast",-100,30,29,0.966666666666667
6,1,"probe 30 deg orientation contrast",-50,30,30,1
6,1,"probe 30 deg orientation contrast",0,60,25,0.416666666666667
6,1,"probe 30 deg orientation contrast",50,30,0,0
6,1,"probe 30 deg orientation contrast",100,30,0,0
6,2,"probe 60 deg orientation contrast",-100,30,30,1
6,2,"probe 60 deg orientation contrast",-50,30,28,0.933333333333333
6,2,"probe 60 deg orientation contrast",0,60,36,0.6
6,2,"probe 60 deg orientation contrast",50,30,2,0.0666666666666667
6,2,"probe 60 deg orientation contrast",100,30,0,0
6,3,"probe 90 deg orientation contrast",-100,30,30,1
6,3,"probe 90 deg orientation contrast",-50,30,29,0.966666666666667
6,3,"probe 90 deg orientation contrast",0,60,33,0.55
6,3,"probe 90 deg orientation contrast",50,30,4,0.133333333333333
6,3,"probe 90 deg orientation contrast",100,30,1,0.0333333333333333
7,0,"probe 0 deg orientation contrast (neutral)",-100,15,15,1
7,0,"probe 0 deg orientation contrast (neutral)",-50,15,15,1
7,0,"probe 0 deg orientation contrast (neutral)",0,30,19,0.633333333333333
7,0,"probe 0 deg orientation contrast (neutral)",50,15,1,0.0666666666666667
7,0,"probe 0 deg orientation contrast (neutral)",100,15,0,0
7,1,"probe 30 deg orientation contrast",-100,30,30,1
7,1,"probe 30 deg orientation contrast",-50,30,30,1
7,1,"probe 30 deg orientation contrast",0,60,47,0.783333333333333
7,1,"probe 30 deg orientation contrast",50,30,4,0.133333333333333
7,1,"probe 30 deg orientation contrast",100,30,0,0
7,2,"probe 60 deg orientation contrast",-100,30,30,1
7,2,"probe 60 deg orientation contrast",-50,30,29,0.966666666666667
7,2,"probe 60 deg orientation contrast",0,60,47,0.783333333333333
7,2,"probe 60 deg orientation contrast",50,30,4,0.133333333333333
7,2,"probe 60 deg orientation contrast",100,30,0,0
7,3,"probe 90 deg orientation contrast",-100,30,30,1
7,3,"probe 90 deg orientation contrast",-50,30,30,1
7,3,"probe 90 deg orientation contrast",0,60,48,0.8
7,3,"probe 90 deg orientation contrast",50,30,3,0.1
7,3,"probe 90 deg orientation contrast",100,30,0,0
8,0,"probe 0 deg orientation contrast (neutral)",-100,15,14,0.933333333333333
8,0,"probe 0 deg orientation contrast (neutral)",-50,15,14,0.933333333333333
8,0,"probe 0 deg orientation contrast (neutral)",0,30,8,0.266666666666667
8,0,"probe 0 deg orientation contrast (neutral)",50,15,2,0.133333333333333
8,0,"probe 0 deg orientation contrast (neutral)",100,15,0,0
8,1,"probe 30 deg orientation contrast",-100,30,30,1
8,1,"probe 30 deg orientation contrast",-50,30,28,0.933333333333333
8,1,"probe 30 deg orientation contrast",0,60,38,0.633333333333333
8,1,"probe 30 deg orientation contrast",50,30,3,0.1
8,1,"probe 30 deg orientation contrast",100,30,2,0.0666666666666667
8,2,"probe 60 deg orientation contrast",-100,30,29,0.966666666666667
8,2,"probe 60 deg orientation contrast",-50,30,29,0.966666666666667
8,2,"probe 60 deg orientation contrast",0,60,33,0.55
